state,county,office,party,candidate,votes,STATEFP,STATENAME,COUNTYFP,NEIGHBORS
NC,Johnston,President,Republican Party,Donald J. Trump,54372.0,37,North Carolina,101,"Franklin, Nash, Harnett, Sampson, Wake, Wayne, Wilson"
NC,Johnston,President,Democratic Party,Hillary Clinton,28362.0,37,North Carolina,101,"Franklin, Nash, Harnett, Sampson, Wake, Wayne, Wilson"
NC,Johnston,President,Libertarian Party,Gary Johnson,2347.0,37,North Carolina,101,"Franklin, Nash, Harnett, Sampson, Wake, Wayne, Wilson"
NC,Johnston,President,,Write-In,716.0,37,North Carolina,101,"Franklin, Nash, Harnett, Sampson, Wake, Wayne, Wilson"
NC,Johnston,President,Green Party ,Jill Stein,112.0,37,North Carolina,101,"Franklin, Nash, Harnett, Sampson, Wake, Wayne, Wilson"
NC,Jones,President,Republican Party,Donald J. Trump,2974.0,37,North Carolina,103,"Craven, Onslow, Lenoir, Carteret, Duplin"
NC,Jones,President,Democratic Party,Hillary Clinton,2065.0,37,North Carolina,103,"Craven, Onslow, Lenoir, Carteret, Duplin"
NC,Jones,President,Libertarian Party,Gary Johnson,59.0,37,North Carolina,103,"Craven, Onslow, Lenoir, Carteret, Duplin"
NC,Jones,President,,Write-In,37.0,37,North Carolina,103,"Craven, Onslow, Lenoir, Carteret, Duplin"
NC,Jones,President,Green Party ,Jill Stein,0.0,37,North Carolina,103,"Craven, Onslow, Lenoir, Carteret, Duplin"
NC,Lee,President,Republican Party,Donald J. Trump,13712.0,37,North Carolina,105,"Chatham, Harnett, Moore"
NC,Lee,President,Democratic Party,Hillary Clinton,10469.0,37,North Carolina,105,"Chatham, Harnett, Moore"
NC,Lee,President,Libertarian Party,Gary Johnson,684.0,37,North Carolina,105,"Chatham, Harnett, Moore"
NC,Lee,President,,Write-In,191.0,37,North Carolina,105,"Chatham, Harnett, Moore"
NC,Lee,President,Green Party ,Jill Stein,28.0,37,North Carolina,105,"Chatham, Harnett, Moore"
NC,Lenoir,President,Republican Party,Donald J. Trump,13613.0,37,North Carolina,107,"Craven, Jones, Greene, Pitt, Wayne, Duplin"
NC,Lenoir,President,Democratic Party,Hillary Clinton,12634.0,37,North Carolina,107,"Craven, Jones, Greene, Pitt, Wayne, Duplin"
NC,Lenoir,President,Libertarian Party,Gary Johnson,398.0,37,North Carolina,107,"Craven, Jones, Greene, Pitt, Wayne, Duplin"
NC,Lenoir,President,,Write-In,143.0,37,North Carolina,107,"Craven, Jones, Greene, Pitt, Wayne, Duplin"
NC,Lenoir,President,Green Party ,Jill Stein,19.0,37,North Carolina,107,"Craven, Jones, Greene, Pitt, Wayne, Duplin"
NC,Lincoln,President,Republican Party,Donald J. Trump,28806.0,37,North Carolina,109,"Burke, Iredell, Catawba, Mecklenburg, Gaston, Cleveland"
NC,Lincoln,President,Democratic Party,Hillary Clinton,9897.0,37,North Carolina,109,"Burke, Iredell, Catawba, Mecklenburg, Gaston, Cleveland"
NC,Lincoln,President,Libertarian Party,Gary Johnson,971.0,37,North Carolina,109,"Burke, Iredell, Catawba, Mecklenburg, Gaston, Cleveland"
NC,Lincoln,President,,Write-In,305.0,37,North Carolina,109,"Burke, Iredell, Catawba, Mecklenburg, Gaston, Cleveland"
NC,Lincoln,President,Green Party ,Jill Stein,44.0,37,North Carolina,109,"Burke, Iredell, Catawba, Mecklenburg, Gaston, Cleveland"
NC,Macon,President,Republican Party,Donald J. Trump,12127.0,37,North Carolina,113,"Cherokee, Jackson, Clay, Graham, Swain, Rabun"
NC,Macon,President,Democratic Party,Hillary Clinton,4876.0,37,North Carolina,113,"Cherokee, Jackson, Clay, Graham, Swain, Rabun"
NC,Macon,President,Libertarian Party,Gary Johnson,467.0,37,North Carolina,113,"Cherokee, Jackson, Clay, Graham, Swain, Rabun"
NC,Macon,President,,Write-In,228.0,37,North Carolina,113,"Cherokee, Jackson, Clay, Graham, Swain, Rabun"
NC,Macon,President,Green Party ,Jill Stein,36.0,37,North Carolina,113,"Cherokee, Jackson, Clay, Graham, Swain, Rabun"
NC,Madison,President,Republican Party,Donald J. Trump,6783.0,37,North Carolina,115,"Yancey, Cocke, Buncombe, Haywood, Unicoi, Greene"
NC,Madison,President,Democratic Party,Hillary Clinton,3926.0,37,North Carolina,115,"Yancey, Cocke, Buncombe, Haywood, Unicoi, Greene"
NC,Madison,President,Libertarian Party,Gary Johnson,336.0,37,North Carolina,115,"Yancey, Cocke, Buncombe, Haywood, Unicoi, Greene"
NC,Madison,President,,Write-In,103.0,37,North Carolina,115,"Yancey, Cocke, Buncombe, Haywood, Unicoi, Greene"
NC,Madison,President,Green Party ,Jill Stein,121.0,37,North Carolina,115,"Yancey, Cocke, Buncombe, Haywood, Unicoi, Greene"
NC,Martin,President,Republican Party,Donald J. Trump,5897.0,37,North Carolina,117,"Halifax, Beaufort, Edgecombe, Bertie, Pitt, Washington"
NC,Martin,President,Democratic Party,Hillary Clinton,5846.0,37,North Carolina,117,"Halifax, Beaufort, Edgecombe, Bertie, Pitt, Washington"
NC,Martin,President,Libertarian Party,Gary Johnson,165.0,37,North Carolina,117,"Halifax, Beaufort, Edgecombe, Bertie, Pitt, Washington"
NC,Martin,President,,Write-In,47.0,37,North Carolina,117,"Halifax, Beaufort, Edgecombe, Bertie, Pitt, Washington"
NC,Martin,President,Green Party ,Jill Stein,9.0,37,North Carolina,117,"Halifax, Beaufort, Edgecombe, Bertie, Pitt, Washington"
NC,Mcdowell,President,Republican Party,Donald J. Trump,14568.0,37,North Carolina,111,"Yancey, Burke, Rutherford, Buncombe, Mitchell, Avery"
NC,Mcdowell,President,Democratic Party,Hillary Clinton,4667.0,37,North Carolina,111,"Yancey, Burke, Rutherford, Buncombe, Mitchell, Avery"
NC,Mcdowell,President,Libertarian Party,Gary Johnson,396.0,37,North Carolina,111,"Yancey, Burke, Rutherford, Buncombe, Mitchell, Avery"
NC,Mcdowell,President,,Write-In,229.0,37,North Carolina,111,"Yancey, Burke, Rutherford, Buncombe, Mitchell, Avery"
NC,Mcdowell,President,Green Party ,Jill Stein,15.0,37,North Carolina,111,"Yancey, Burke, Rutherford, Buncombe, Mitchell, Avery"
NC,Mecklenburg,President,Republican Party,Donald J. Trump,155518.0,37,North Carolina,119,"York, Lancaster, Iredell, Union, Cabarrus, Lincoln, Gaston"
NC,Mecklenburg,President,Democratic Party,Hillary Clinton,294562.0,37,North Carolina,119,"York, Lancaster, Iredell, Union, Cabarrus, Lincoln, Gaston"
NC,Mecklenburg,President,Libertarian Party,Gary Johnson,15488.0,37,North Carolina,119,"York, Lancaster, Iredell, Union, Cabarrus, Lincoln, Gaston"
NC,Mecklenburg,President,,Write-In,5937.0,37,North Carolina,119,"York, Lancaster, Iredell, Union, Cabarrus, Lincoln, Gaston"
NC,Mecklenburg,President,Green Party ,Jill Stein,1352.0,37,North Carolina,119,"York, Lancaster, Iredell, Union, Cabarrus, Lincoln, Gaston"
NC,Mitchell,President,Republican Party,Donald J. Trump,6282.0,37,North Carolina,121,"McDowell, Yancey, Carter, Unicoi, Avery"
NC,Mitchell,President,Democratic Party,Hillary Clinton,1596.0,37,North Carolina,121,"McDowell, Yancey, Carter, Unicoi, Avery"
NC,Mitchell,President,Libertarian Party,Gary Johnson,138.0,37,North Carolina,121,"McDowell, Yancey, Carter, Unicoi, Avery"
NC,Mitchell,President,,Write-In,56.0,37,North Carolina,121,"McDowell, Yancey, Carter, Unicoi, Avery"
NC,Mitchell,President,Green Party ,Jill Stein,24.0,37,North Carolina,121,"McDowell, Yancey, Carter, Unicoi, Avery"
NC,Montgomery,President,Republican Party,Donald J. Trump,7130.0,37,North Carolina,123,"Anson, Davidson, Richmond, Moore, Rowan, Randolph, Stanly"
NC,Montgomery,President,Democratic Party,Hillary Clinton,4150.0,37,North Carolina,123,"Anson, Davidson, Richmond, Moore, Rowan, Randolph, Stanly"
NC,Montgomery,President,Libertarian Party,Gary Johnson,203.0,37,North Carolina,123,"Anson, Davidson, Richmond, Moore, Rowan, Randolph, Stanly"
NC,Montgomery,President,,Write-In,51.0,37,North Carolina,123,"Anson, Davidson, Richmond, Moore, Rowan, Randolph, Stanly"
NC,Montgomery,President,Green Party ,Jill Stein,6.0,37,North Carolina,123,"Anson, Davidson, Richmond, Moore, Rowan, Randolph, Stanly"
NC,Moore,President,Republican Party,Donald J. Trump,30490.0,37,North Carolina,125,"Hoke, Scotland, Chatham, Harnett, Montgomery, Richmond, Lee, Cumberland, Randolph"
NC,Moore,President,Democratic Party,Hillary Clinton,16329.0,37,North Carolina,125,"Hoke, Scotland, Chatham, Harnett, Montgomery, Richmond, Lee, Cumberland, Randolph"
NC,Moore,President,Libertarian Party,Gary Johnson,1355.0,37,North Carolina,125,"Hoke, Scotland, Chatham, Harnett, Montgomery, Richmond, Lee, Cumberland, Randolph"
NC,Moore,President,,Write-In,464.0,37,North Carolina,125,"Hoke, Scotland, Chatham, Harnett, Montgomery, Richmond, Lee, Cumberland, Randolph"
NC,Moore,President,Green Party ,Jill Stein,54.0,37,North Carolina,125,"Hoke, Scotland, Chatham, Harnett, Montgomery, Richmond, Lee, Cumberland, Randolph"
NC,Nash,President,Republican Party,Donald J. Trump,23319.0,37,North Carolina,127,"Franklin, Halifax, Edgecombe, Johnston, Wake, Warren, Wilson"
NC,Nash,President,Democratic Party,Hillary Clinton,23235.0,37,North Carolina,127,"Franklin, Halifax, Edgecombe, Johnston, Wake, Warren, Wilson"
NC,Nash,President,Libertarian Party,Gary Johnson,750.0,37,North Carolina,127,"Franklin, Halifax, Edgecombe, Johnston, Wake, Warren, Wilson"
NC,Nash,President,,Write-In,301.0,37,North Carolina,127,"Franklin, Halifax, Edgecombe, Johnston, Wake, Warren, Wilson"
NC,Nash,President,Green Party ,Jill Stein,60.0,37,North Carolina,127,"Franklin, Halifax, Edgecombe, Johnston, Wake, Warren, Wilson"
NC,New Hanover,President,Republican Party,Donald J. Trump,55344.0,37,North Carolina,129,"Brunswick, Pender"
NC,New Hanover,President,Democratic Party,Hillary Clinton,50979.0,37,North Carolina,129,"Brunswick, Pender"
NC,New Hanover,President,Libertarian Party,Gary Johnson,3949.0,37,North Carolina,129,"Brunswick, Pender"
NC,New Hanover,President,,Write-In,1184.0,37,North Carolina,129,"Brunswick, Pender"
NC,New Hanover,President,Green Party ,Jill Stein,449.0,37,North Carolina,129,"Brunswick, Pender"
NC,Northampton,President,Republican Party,Donald J. Trump,3582.0,37,North Carolina,131,"Halifax, Hertford, Southampton, Bertie, Greensville, Brunswick, Warren"
NC,Northampton,President,Democratic Party,Hillary Clinton,6144.0,37,North Carolina,131,"Halifax, Hertford, Southampton, Bertie, Greensville, Brunswick, Warren"
NC,Northampton,President,Libertarian Party,Gary Johnson,93.0,37,North Carolina,131,"Halifax, Hertford, Southampton, Bertie, Greensville, Brunswick, Warren"
NC,Northampton,President,,Write-In,29.0,37,North Carolina,131,"Halifax, Hertford, Southampton, Bertie, Greensville, Brunswick, Warren"
NC,Northampton,President,Green Party ,Jill Stein,0.0,37,North Carolina,131,"Halifax, Hertford, Southampton, Bertie, Greensville, Brunswick, Warren"
NC,Onslow,President,Republican Party,Donald J. Trump,37122.0,37,North Carolina,133,"Jones, Carteret, Pender, Duplin"
NC,Onslow,President,Democratic Party,Hillary Clinton,17514.0,37,North Carolina,133,"Jones, Carteret, Pender, Duplin"
NC,Onslow,President,Libertarian Party,Gary Johnson,1926.0,37,North Carolina,133,"Jones, Carteret, Pender, Duplin"
NC,Onslow,President,,Write-In,481.0,37,North Carolina,133,"Jones, Carteret, Pender, Duplin"
NC,Onslow,President,Green Party ,Jill Stein,92.0,37,North Carolina,133,"Jones, Carteret, Pender, Duplin"
NC,Orange,President,Republican Party,Donald J. Trump,18557.0,37,North Carolina,135,"Chatham, Person, Alamance, Caswell, Durham"
NC,Orange,President,Democratic Party,Hillary Clinton,59923.0,37,North Carolina,135,"Chatham, Person, Alamance, Caswell, Durham"
NC,Orange,President,Libertarian Party,Gary Johnson,2404.0,37,North Carolina,135,"Chatham, Person, Alamance, Caswell, Durham"
NC,Orange,President,,Write-In,997.0,37,North Carolina,135,"Chatham, Person, Alamance, Caswell, Durham"
NC,Orange,President,Green Party ,Jill Stein,459.0,37,North Carolina,135,"Chatham, Person, Alamance, Caswell, Durham"
NC,Pamlico,President,Republican Party,Donald J. Trump,4258.0,37,North Carolina,137,"Craven, Beaufort"
NC,Pamlico,President,Democratic Party,Hillary Clinton,2448.0,37,North Carolina,137,"Craven, Beaufort"
NC,Pamlico,President,Libertarian Party,Gary Johnson,124.0,37,North Carolina,137,"Craven, Beaufort"
NC,Pamlico,President,,Write-In,30.0,37,North Carolina,137,"Craven, Beaufort"
NC,Pamlico,President,Green Party ,Jill Stein,10.0,37,North Carolina,137,"Craven, Beaufort"
NC,Pasquotank,President,Republican Party,Donald J. Trump,8180.0,37,North Carolina,139,"Camden, Perquimans, Gates"
NC,Pasquotank,President,Democratic Party,Hillary Clinton,8615.0,37,North Carolina,139,"Camden, Perquimans, Gates"
NC,Pasquotank,President,Libertarian Party,Gary Johnson,442.0,37,North Carolina,139,"Camden, Perquimans, Gates"
NC,Pasquotank,President,,Write-In,122.0,37,North Carolina,139,"Camden, Perquimans, Gates"
NC,Pasquotank,President,Green Party ,Jill Stein,32.0,37,North Carolina,139,"Camden, Perquimans, Gates"
NC,Pender,President,Republican Party,Donald J. Trump,17639.0,37,North Carolina,141,"Bladen, Onslow, Sampson, Brunswick, Columbus, Duplin, New Hanover"
NC,Pender,President,Democratic Party,Hillary Clinton,9354.0,37,North Carolina,141,"Bladen, Onslow, Sampson, Brunswick, Columbus, Duplin, New Hanover"
NC,Pender,President,Libertarian Party,Gary Johnson,683.0,37,North Carolina,141,"Bladen, Onslow, Sampson, Brunswick, Columbus, Duplin, New Hanover"
NC,Pender,President,,Write-In,157.0,37,North Carolina,141,"Bladen, Onslow, Sampson, Brunswick, Columbus, Duplin, New Hanover"
NC,Pender,President,Green Party ,Jill Stein,52.0,37,North Carolina,141,"Bladen, Onslow, Sampson, Brunswick, Columbus, Duplin, New Hanover"
NC,Perquimans,President,Republican Party,Donald J. Trump,4177.0,37,North Carolina,143,"Pasquotank, Chowan, Gates"
NC,Perquimans,President,Democratic Party,Hillary Clinton,2319.0,37,North Carolina,143,"Pasquotank, Chowan, Gates"
NC,Perquimans,President,Libertarian Party,Gary Johnson,162.0,37,North Carolina,143,"Pasquotank, Chowan, Gates"
NC,Perquimans,President,,Write-In,43.0,37,North Carolina,143,"Pasquotank, Chowan, Gates"
NC,Perquimans,President,Green Party ,Jill Stein,7.0,37,North Carolina,143,"Pasquotank, Chowan, Gates"
NC,Person,President,Republican Party,Donald J. Trump,11185.0,37,North Carolina,145,"Halifax, Caswell, Durham, Orange, Granville"
NC,Person,President,Democratic Party,Hillary Clinton,7833.0,37,North Carolina,145,"Halifax, Caswell, Durham, Orange, Granville"
NC,Person,President,Libertarian Party,Gary Johnson,419.0,37,North Carolina,145,"Halifax, Caswell, Durham, Orange, Granville"
NC,Person,President,,Write-In,142.0,37,North Carolina,145,"Halifax, Caswell, Durham, Orange, Granville"
NC,Person,President,Green Party ,Jill Stein,36.0,37,North Carolina,145,"Halifax, Caswell, Durham, Orange, Granville"
NC,Pitt,President,Republican Party,Donald J. Trump,35691.0,37,North Carolina,147,"Craven, Martin, Beaufort, Edgecombe, Lenoir, Greene, Wilson"
NC,Pitt,President,Democratic Party,Hillary Clinton,41824.0,37,North Carolina,147,"Craven, Martin, Beaufort, Edgecombe, Lenoir, Greene, Wilson"
NC,Pitt,President,Libertarian Party,Gary Johnson,2162.0,37,North Carolina,147,"Craven, Martin, Beaufort, Edgecombe, Lenoir, Greene, Wilson"
NC,Pitt,President,,Write-In,680.0,37,North Carolina,147,"Craven, Martin, Beaufort, Edgecombe, Lenoir, Greene, Wilson"
NC,Pitt,President,Green Party ,Jill Stein,170.0,37,North Carolina,147,"Craven, Martin, Beaufort, Edgecombe, Lenoir, Greene, Wilson"
NC,Polk,President,Republican Party,Donald J. Trump,6768.0,37,North Carolina,149,"Henderson, Rutherford, Spartanburg, Greenville"
NC,Polk,President,Democratic Party,Hillary Clinton,3735.0,37,North Carolina,149,"Henderson, Rutherford, Spartanburg, Greenville"
NC,Polk,President,Libertarian Party,Gary Johnson,272.0,37,North Carolina,149,"Henderson, Rutherford, Spartanburg, Greenville"
NC,Polk,President,,Write-In,107.0,37,North Carolina,149,"Henderson, Rutherford, Spartanburg, Greenville"
NC,Polk,President,Green Party ,Jill Stein,52.0,37,North Carolina,149,"Henderson, Rutherford, Spartanburg, Greenville"
NC,Randolph,President,Republican Party,Donald J. Trump,49430.0,37,North Carolina,151,"Chatham, Davidson, Montgomery, Moore, Alamance, Guilford"
NC,Randolph,President,Democratic Party,Hillary Clinton,13194.0,37,North Carolina,151,"Chatham, Davidson, Montgomery, Moore, Alamance, Guilford"
NC,Randolph,President,Libertarian Party,Gary Johnson,1403.0,37,North Carolina,151,"Chatham, Davidson, Montgomery, Moore, Alamance, Guilford"
NC,Randolph,President,,Write-In,446.0,37,North Carolina,151,"Chatham, Davidson, Montgomery, Moore, Alamance, Guilford"
NC,Randolph,President,Green Party ,Jill Stein,102.0,37,North Carolina,151,"Chatham, Davidson, Montgomery, Moore, Alamance, Guilford"
NC,Richmond,President,Republican Party,Donald J. Trump,10383.0,37,North Carolina,153,"Anson, Hoke, Scotland, Montgomery, Marlboro, Moore, Stanly"
NC,Richmond,President,Democratic Party,Hillary Clinton,8501.0,37,North Carolina,153,"Anson, Hoke, Scotland, Montgomery, Marlboro, Moore, Stanly"
NC,Richmond,President,Libertarian Party,Gary Johnson,333.0,37,North Carolina,153,"Anson, Hoke, Scotland, Montgomery, Marlboro, Moore, Stanly"
NC,Richmond,President,,Write-In,87.0,37,North Carolina,153,"Anson, Hoke, Scotland, Montgomery, Marlboro, Moore, Stanly"
NC,Richmond,President,Green Party ,Jill Stein,24.0,37,North Carolina,153,"Anson, Hoke, Scotland, Montgomery, Marlboro, Moore, Stanly"
NC,Robeson,President,Republican Party,Donald J. Trump,20762.0,37,North Carolina,155,"Hoke, Scotland, Bladen, Marlboro, Horry, Cumberland, Columbus, Dillon"
NC,Robeson,President,Democratic Party,Hillary Clinton,19016.0,37,North Carolina,155,"Hoke, Scotland, Bladen, Marlboro, Horry, Cumberland, Columbus, Dillon"
NC,Robeson,President,Libertarian Party,Gary Johnson,803.0,37,North Carolina,155,"Hoke, Scotland, Bladen, Marlboro, Horry, Cumberland, Columbus, Dillon"
NC,Robeson,President,,Write-In,252.0,37,North Carolina,155,"Hoke, Scotland, Bladen, Marlboro, Horry, Cumberland, Columbus, Dillon"
NC,Robeson,President,Green Party ,Jill Stein,25.0,37,North Carolina,155,"Hoke, Scotland, Bladen, Marlboro, Horry, Cumberland, Columbus, Dillon"
NC,Rockingham,President,Republican Party,Donald J. Trump,26830.0,37,North Carolina,157,"Pittsylvania, Henry, Alamance, Stokes, Caswell, Guilford, Forsyth"
NC,Rockingham,President,Democratic Party,Hillary Clinton,14228.0,37,North Carolina,157,"Pittsylvania, Henry, Alamance, Stokes, Caswell, Guilford, Forsyth"
NC,Rockingham,President,Libertarian Party,Gary Johnson,871.0,37,North Carolina,157,"Pittsylvania, Henry, Alamance, Stokes, Caswell, Guilford, Forsyth"
NC,Rockingham,President,,Write-In,294.0,37,North Carolina,157,"Pittsylvania, Henry, Alamance, Stokes, Caswell, Guilford, Forsyth"
NC,Rockingham,President,Green Party ,Jill Stein,55.0,37,North Carolina,157,"Pittsylvania, Henry, Alamance, Stokes, Caswell, Guilford, Forsyth"
NC,Rowan,President,Republican Party,Donald J. Trump,42810.0,37,North Carolina,159,"Davie, Davidson, Montgomery, Iredell, Cabarrus, Stanly"
NC,Rowan,President,Democratic Party,Hillary Clinton,19400.0,37,North Carolina,159,"Davie, Davidson, Montgomery, Iredell, Cabarrus, Stanly"
NC,Rowan,President,Libertarian Party,Gary Johnson,1517.0,37,North Carolina,159,"Davie, Davidson, Montgomery, Iredell, Cabarrus, Stanly"
NC,Rowan,President,,Write-In,564.0,37,North Carolina,159,"Davie, Davidson, Montgomery, Iredell, Cabarrus, Stanly"
